,Common Name,Conservation status,Synonyms,Old latin name for bird,Order,Family,Genus,Breeding region,Breeding subregion,Link,Non breeding region
0,southern-yellowthroat,NE - Not evaluated,Masked Yellowthroat (Southern),Sylvia velata,Perching Birds / Passeriformes,New World Warblers / Parulidae,Geothlypis,South America,"se Peru, n Bolivia and s Amazonian Brazil to Argentina and Uruguay",https://dibird.com/species/southern-yellowthroat/,-
0,souzas-shrike,LC - Least concern,Sousa's Shrike,,Perching Birds / Passeriformes,Shrikes / Laniidae,Lanius,Africa,c,https://dibird.com/species/souzas-shrike/,-
0,spanglecheeked-tanager,LC - Least concern,"Dow Tanager, Spangle cheeked Tanager",Calliste dowii,Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Tangara,Middle America,Costa Rica and Panama,https://dibird.com/species/spanglecheeked-tanager/,-
0,spangled-coquette,LC - Least concern,,Lophornis stictolopha,Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Lophornis,South America,w Venezuela to n Peru,https://dibird.com/species/spangled-coquette/,-
0,spangled-cotinga,LC - Least concern,Purple-throated Cotinga,Ampelis [] cayana,Perching Birds / Passeriformes,Cotingas / Cotingidae,Cotinga,South America,Amazonia,https://dibird.com/species/spangled-cotinga/,-
0,spangled-drongo,LC - Least concern,"Solomon Spangled Drongo, Moluccan drongo","Dicrurus bracteata, Dicrurus bracteautus",Perching Birds / Passeriformes,Drongos / Dicruridae,Dicrurus,Australasia,widespread.,https://dibird.com/species/spangled-drongo/,-
0,spangled-honeyeater,LC - Least concern,"Huon Honeyeater, Huon Melipotes",,Perching Birds / Passeriformes,Honeyeaters / Meliphagidae,Melipotes,Australasia,ne New Guinea,https://dibird.com/species/spangled-honeyeater/,-
0,spangled-kookaburra,LC - Least concern,"Aru Kingfisher, Tyro Kingfisher, Aru Giant Kingfisher, Aru Giant Kookaburra",,Kingfishers and relatives / Coraciiformes,Kingfishers / Alcedinidae,Dacelo,Australasia,s New Guinea and Aru Is.,https://dibird.com/species/spangled-kookaburra/,-
0,spanish-imperial-eagle,VU - Vulnerable,"White-shouldered Adalbert's Eagle, Adalbert's Eagle, Spanish Eagle, White-shouldered Eagle",,Hawks and relatives / Accipitriformes,"Kites, Hawks, Eagles / Accipitridae",Aquila,Eurasia,"Spain, Portugal, also Morocco",https://dibird.com/species/spanish-imperial-eagle/,-
0,spanish-sparrow,LC - Least concern,Willow Sparrow,Fringilla hispaniolensis,Perching Birds / Passeriformes,"Old World Sparrows, Snowfinches / Passeridae",Passer,Eurasia,"sw, sc, also n Africa",https://dibird.com/species/spanish-sparrow/,-
0,sparkling-violetear,LC - Least concern,"Sparkling Violet-ear, Sparkling Violet ear, Gould's Violet-ear",Trochilus (petasophora) coruscans,Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Colibri,South America,"n, w",https://dibird.com/species/sparkling-violetear/,-
0,sparklingtailed-woodstar,LC - Least concern,"Dupont Hummingbird, Sparkling-tailed Hummingbird, Dupont's Hummingbird, Sparkling tailed Hummingbird","Ornismya dupontii, Philodice dupontii",Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Tilmatura,Middle America,c Mexico to Nicaragua,https://dibird.com/species/sparklingtailed-woodstar/,-
0,specklebreasted-antpitta,LC - Least concern,"Natterer's Antpitta, Speckle breasted Antpitta","Grallaria nattereri, Hylopezus nattereri",Perching Birds / Passeriformes,Antpittas / Grallariidae,Cryptopezus,South America,"e Paraguay, ne Argentina and s, se Brazil",https://dibird.com/species/specklebreasted-antpitta/,-
0,specklebreasted-woodpecker,LC - Least concern,"Uganda Spotted Woodpecker, Speckle-breasted woodpeckker, Speckle breasted Woodpecker","Chloropicus poecilolaemus, Dendropicus [sic] poecilolaemus","Woodpeckers, Toucans and relatives / Piciformes",Woodpeckers / Picidae,Dendropicos,Africa,"Cameroon to Uganda, w Kenya and Rwanda",https://dibird.com/species/specklebreasted-woodpecker/,-
0,specklebreasted-wren,LC - Least concern,Speckle breasted Wren,Thryothorus sclateri,Perching Birds / Passeriformes,Wrens / Troglodytidae,Pheugopedius,South America,Colombia to Peru,https://dibird.com/species/specklebreasted-wren/,-
0,specklechested-piculet,EN - Endangered,Speckle chested Piculet,,"Woodpeckers, Toucans and relatives / Piciformes",Woodpeckers / Picidae,Picumnus,South America,Andes of n Peru (Amazonas and San Martín),https://dibird.com/species/specklechested-piculet/,-
0,speckled-antshrike,VU - Vulnerable,"Spiny-faced Antshrike, Grey-faced Antbird, Speckled-breasted Antshrike, Speckle-breasted Antshrike, Gray-faced Antbird",,Perching Birds / Passeriformes,Antbirds / Thamnophilidae,Xenornis,"South America, Middle America",e Panama and nw Colombia,https://dibird.com/species/speckled-antshrike/,-
0,speckled-boobook,LC - Least concern,"Speckled Hawk-Owl, Speckled Hawk Owl",Noctua punctulata,Owls / Strigiformes,Owls / Strigidae,Ninox,Australasia,Sulawesi,https://dibird.com/species/speckled-boobook/,-
0,speckled-chachalaca,LC - Least concern,"Chaco Chachalaca, Speckled Chachalaca (Speckled), Speckled Chachalaca [guttata or subaffinis], Speckled Chachalaca [guttata]","Ortalis canicollis, Penelope guttata",Сhickens and relatives / Galliformes,"Chachalacas, Curassows, Guans / Cracidae",Ortalis,South America,Amazonia,https://dibird.com/species/speckled-chachalaca/,-
0,speckled-hummingbird,LC - Least concern,,Trochilus melanogenys,Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Adelomyia,South America,Venezuela to nw Argentina,https://dibird.com/species/speckled-hummingbird/,-
0,speckled-mourner,LC - Least concern,"Rufescent Mourner, Speckled Cotinga",Lipaugus rufescens,Perching Birds / Passeriformes,"Tityras, Becards, Sharpbill / Tityridae",Laniocera,"South America, Middle America",se Mexico to Ecuador,https://dibird.com/species/speckled-mourner/,-
0,speckled-mousebird,LC - Least concern,"Bar-breasted Mousebird, Striated Mousebird, Speckled Coly, Speckeld mousebird",,Mousebird / Coliiformes,Mousebirds / Coliidae,Colius,Africa,widespread,https://dibird.com/species/speckled-mousebird/,HBW
0,speckled-piculet,LC - Least concern,Spotted Piculet,,"Woodpeckers, Toucans and relatives / Piciformes",Woodpeckers / Picidae,Picumnus,Oriental Region,"widespread, also c, e China",https://dibird.com/species/speckled-piculet/,-
0,speckled-pigeon,LC - Least concern,"Cape Rock Pigeon, Hackled Pigeon, Speckled Rock Pigeon, Guinea Pigeon, Red-eyed Pigeon, African Speckled Rock Pigeon, African Rock Pigeon",Columba rufina,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Columba,Africa,widespread,https://dibird.com/species/speckled-pigeon/,-
0,speckled-rail,LC - Least concern,"Darwin's Rail, Red-legged water rail, Darwin's crake, Speckled Crake","Zapornia notata, Coturnicops notata","Cranes, Rails and relatives / Gruiformes","Rails, Crakes & Coots / Rallidae",Coturnicops,South America,Paraguay and s Brazil to ec Argentina,https://dibird.com/species/speckled-rail/,-
0,speckled-reed-warbler,EN - Endangered,"Chinese Reed-Warbler, Streaked Sedge-Warbler, Speckled Warbler, Speckled Reed-Warbler, Chinese Sedge Warbler, Streaked Reed Warbler, Streaked Reed-Warbler, Speckeld reed warbler","Calamodyta sorghophila, Calamodus sorghophilus",Perching Birds / Passeriformes,Reed Warblers & Allies / Acrocephalidae,Acrocephalus,Eurasia,ne China,https://dibird.com/species/speckled-reed-warbler/,"se China, Philippines"
0,speckled-spinetail,LC - Least concern,,"Certhiaxis gutturata, Thripophaga gutturata, Anabates gutturatus",Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Cranioleuca,South America,Amazonia,https://dibird.com/species/speckled-spinetail/,-
0,speckled-tanager,LC - Least concern,"Spotted Tanager, Yellow-browed Tanager","Tangara guttata, Callispiza guttata",Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Ixothraupis,Middle America,"Costa Rica to n, nw Brazil",https://dibird.com/species/speckled-tanager/,-
0,speckled-tinkerbird,LC - Least concern,"Spectacled Tinker-barbet, Spectacled Tinker Barbet, Speckled Tinker Barbet, Spectacled Tinkerbird",Xylobucco scolopaceus,"Woodpeckers, Toucans and relatives / Piciformes",African Barbets / Lybiidae,Pogoniulus,Africa,"c, w",https://dibird.com/species/speckled-tinkerbird/,-
0,speckled-warbler,LC - Least concern,"Australian Speckled Warbler, Little Field Wren, Speckled Field-Wren, Speckled-warbler, Little Fieldwren","Sericornis sagittatus, Chthonicola sagittatus, Chthonicola sagittata, Sylvia sagittata",Perching Birds / Passeriformes,Australasian Warblers / Acanthizidae,Pyrrholaemus,Australasia,e Australia,https://dibird.com/species/speckled-warbler/,-
0,speckled-wood-pigeon,LC - Least concern,"Speckled Wood-Pigeon, Speckled Woodpigeon, Hodgson's Wood-Pigeon, Freckled Pigeon, Jungle Pigeon, Speckeld wood pigeon",,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Columba,Oriental Region,Himalayas to Myanmar,https://dibird.com/species/speckled-wood-pigeon/,-
0,specklefronted-weaver,LC - Least concern,Speckle fronted Weaver,Loxia frontalis,Perching Birds / Passeriformes,"Weavers, Widowbirds / Ploceidae",Sporopipes,Africa,"w, c, e",https://dibird.com/species/specklefronted-weaver/,-
0,specklethroated-woodpecker,LC - Least concern,"Reichenow's Woodpecker, Tanzanian Woodpecker, Spotted-throated Woodpecker, Specklethroated Woodpecker, Bennett's Woodpecker, White eye-browed Nubian Woodpecker, Tanganyika Woodpecker","Dendromus scriptoricauda, Campethera albiefacies","Woodpeckers, Toucans and relatives / Piciformes",Woodpeckers / Picidae,Campethera,Africa,Tanzania to Malawi and Mozambique,https://dibird.com/species/specklethroated-woodpecker/,-
0,spectacled-barwing,LC - Least concern,White-spectacled barwing,Actinura ramsayi,Perching Birds / Passeriformes,Laughingthrushes & Allies / Leiothrichidae,Actinodura,Oriental Region,n Myanmar to ne Laos,https://dibird.com/species/spectacled-barwing/,-
0,spectacled-bristle-tyrant,LC - Least concern,"Spectacled Bristle Tyrannulet, Spectacled Bristle-Tyrant","Capsiempis orbitalis, Phylloscartes orbitalis",Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Pogonotriccus,South America,s Colombia to Bolivia,https://dibird.com/species/spectacled-bristle-tyrant/,-
0,spectacled-bulbul,LC - Least concern,Lesser Brown Bulbul,"Pycnonotus erythrophthalmus, Pycnonotus erythropthalmos, Pycnonotus salvadorii, Pycnonotus erythropthalmus, Pycnonotus erythrophthalmos, Ixidia erythropthalmos, Rubigula erythropthalmos, I [xos]. erythropthalmos, Pycnonotus erythrophthal",Perching Birds / Passeriformes,Bulbuls / Pycnonotidae,Ixodia,Oriental Region,"Malay Pen., Sumatra and Borneo",https://dibird.com/species/spectacled-bulbul/,-
0,spectacled-cormorant,NE - Not evaluated,"Pallas' cormorant, Spectacled Cormorant, Speckled Cormorant, Pallas's Cormorant","Compsohaelius perspicillatus, Phalacrocorax perspicillatus",Gannets and relatives / Suliformes,"Cormorants, Shags / Phalacrocoracidae",Urile,"North America, Eurasia",Bering Sea Is.,https://dibird.com/species/spectacled-cormorant/,-
0,spectacled-eider,LC - Least concern,Fischer's eider,"Fuligula (lampronetta) fischeri, Lampronetta fischeri, Somateria fisheri, Arctonetta fischeri",Ducks and relatives / Anseriformes,"Ducks, Geese, Swans / Anatidae",Somateria,"North America, Eurasia",Siberia and Alaska,https://dibird.com/species/spectacled-eider/,n PO
0,spectacled-finch,LC - Least concern,"Red-browed Rosefinch, Red-browed Finch, Himalayan Red-browed Finch, Spectacled Rose-Finch, Red-browed rosenfinch, Red-spectacled Finch",Carduelis burtoni,Perching Birds / Passeriformes,"Finches, Euphonias / Fringillidae",Callacanthis,Oriental Region,Himalayas,https://dibird.com/species/spectacled-finch/,-
0,spectacled-flowerpecker,NE - Not evaluated,Spectacled Flowerpecker (undescribed form),,Perching Birds / Passeriformes,Flowerpeckers / Dicaeidae,Dicaeum,Oriental Region,Borneo,https://dibird.com/species/spectacled-flowerpecker/,-
0,spectacled-fulvetta,LC - Least concern,Rufous-headed tit babbler,"Siva ruficapilla, Alcippe ruficapilla",Perching Birds / Passeriformes,Parrotbills & Allies / Paradoxornithidae,Fulvetta,Oriental Region,"c, s China",https://dibird.com/species/spectacled-fulvetta/,-
0,spectacled-guillemot,LC - Least concern,Sooty Guillemot,,Shorebirds / Charadriiformes,Auks / Alcidae,Cepphus,Eurasia,ne coasts,https://dibird.com/species/spectacled-guillemot/,nw PO
0,spectacled-imperial-pigeon,LC - Least concern,"Spectacled Imperial-Pigeon, White-eyed Imperial-Pigeon (Spectacled), White-eyed Imperial-Pigeon",Columba perspicillata,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Ducula,Australasia,Moluccas,https://dibird.com/species/spectacled-imperial-pigeon/,-
0,spectacled-monarch,LC - Least concern,Spectacled Monarch (Spectacled),"Monarcha trivirgatus, Symposiarchus trivirgatus, Drymophila trivirgata",Perching Birds / Passeriformes,Monarchs / Monarchidae,Symposiachrus,Australasia,widespread,https://dibird.com/species/spectacled-monarch/,-
0,spectacled-owl,LC - Least concern,,Strix perspicillata,Owls / Strigiformes,Owls / Strigidae,Pulsatrix,"South America, Middle America",s Mexico to ne Argentina,https://dibird.com/species/spectacled-owl/,-
0,spectacled-parrotbill,LC - Least concern,,"Paradoxornis conspicillatus, Suthora [] conspicillata, Suthora conspicillata, Paradoxornis conspicillata",Perching Birds / Passeriformes,Parrotbills & Allies / Paradoxornithidae,Sinosuthora,Eurasia,China,https://dibird.com/species/spectacled-parrotbill/,-
0,spectacled-parrotlet,LC - Least concern,,Psittacula conspicillata,Parrots / Psittaciformes,African & New World Parrots / Psittacidae,Forpus,"South America, Middle America","Panama, Colombia, Venezuela",https://dibird.com/species/spectacled-parrotlet/,-
0,spectacled-petrel,VU - Vulnerable,Bank's Whale-bird,,Albatrosses and Petrels / Procellariiformes,"Petrels, Shearwaters, Diving Petrels / Procellariidae",Procellaria,Southern ocean,widespread,https://dibird.com/species/spectacled-petrel/,-
0,spectacled-prickletail,LC - Least concern,,Synnalaxis [sic] striaticollis,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Siptornis,South America,Colombia to n Peru,https://dibird.com/species/spectacled-prickletail/,-
0,spectacled-spiderhunter,LC - Least concern,"Large Spiderhunter, Greater Yellow-eared Spiderhunter",Anthreptes flavigaster,Perching Birds / Passeriformes,Sunbirds / Nectariniidae,Arachnothera,Oriental Region,"Malay Pen., Sumatra and Borneo",https://dibird.com/species/spectacled-spiderhunter/,-
0,spectacled-tern,LC - Least concern,"Grey-backed Tern, Gray-backed Tern, Gray-bodied Tern, Grey-bodied Tern","Sterna lunata, Sterna lunatus",Shorebirds / Charadriiformes,"Gulls, Terns, Skimmers / Laridae",Onychoprion,Pacific ocean,islands of the sw Pacific Ocean,https://dibird.com/species/spectacled-tern/,-
0,spectacled-tetraka,LC - Least concern,"Short-billed Greenbul, Short-billed Tetraka, Spectacled Greenbul","Phyllastrephus zosterops, Bernieria zosterops",Perching Birds / Passeriformes,Tetrakas & Allies / Bernieridae,Xanthomixis,Africa,Madagascar,https://dibird.com/species/spectacled-tetraka/,-
0,spectacled-thrush,LC - Least concern,"American Bare-eyed Thrush, Yellow-eyed Thrush, Yellow eyed Thrush, Bare-eyed Thrush, Bare-eyed Robin",,Perching Birds / Passeriformes,Thrushes / Turdidae,Turdus,"South America, North America",Lesser Antilles and n Amazonia,https://dibird.com/species/spectacled-thrush/,-
0,spectacled-tyrannulet,LC - Least concern,"Paltry Tyrannulet (Mountain), Mountain Tyrannulet, Specious Tyrannulet, Venezuelan Tyrannulet [nominate]",Tyranniscus improbus,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Zimmerius,South America,Venezuela and Colombia,https://dibird.com/species/spectacled-tyrannulet/,-
0,spectacled-tyrant,LC - Least concern,,"Motacilla perspicillata, Hymenops perpicillata, Hymenops perspicillata",Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Hymenops,South America,Southern Cone,https://dibird.com/species/spectacled-tyrant/,-
0,spectacled-warbler,LC - Least concern,,Sylvia conspicillata,Perching Birds / Passeriformes,Sylviid Babblers / Sylviidae,Curruca,Eurasia,sw,https://dibird.com/species/spectacled-warbler/,"nw, n AF"
0,spectacled-weaver,LC - Least concern,Bottle Weaver,,Perching Birds / Passeriformes,"Weavers, Widowbirds / Ploceidae",Ploceus,Africa,"c, e, se",https://dibird.com/species/spectacled-weaver/,-
0,spectacled-whitestart,LC - Least concern,"Spectacled Redstart, Spectacled Warbler, Rufous-crowned Redstart",Setophaga melanocephala,Perching Birds / Passeriformes,New World Warblers / Parulidae,Myioborus,South America,s Colombia to n Bolivia,https://dibird.com/species/spectacled-whitestart/,-
0,spekes-weaver,LC - Least concern,,Hyphantornis spekei,Perching Birds / Passeriformes,"Weavers, Widowbirds / Ploceidae",Ploceus,Africa,Ethiopia and Somalia to n Tanzania,https://dibird.com/species/spekes-weaver/,-
0,spice-imperial-pigeon,LC - Least concern,"Island Imperial Pigeon, Black-knobbed Pigeon, Island Imperial-Pigeon, Spice Imperial-Pigeon, Black-knobbed Imperial-Pigeon, Island Pigeon",Columba myristicivora,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Ducula,Australasia,Widi Is. (off ne Moluccas) and w Papuan islands,https://dibird.com/species/spice-imperial-pigeon/,-
