,Common Name,Kingdom,Phylum,Class,Link,Description,auditory system,biogeographic realm,body mass,ecoregion,geographic distribution includes,habitat,hearing range,hearing threshold,locomotion,mineralized skeleton contains,population trend,visual system,type specimen repository,preys on,behavioral circadian rhythm,eats,conservation status,life span,weight,body shape,foraging habitat,growth rate,litters per year,native range includes,prenatal development duration,trophic guild,diet includes,clutch/brood/litter size,bill length,ecomorphological guild,mating system,social system,tarsometatarsus + middle toe length,tarsus length,temperature at range midpoint latitude,parental care,host of,visits flowers of,parasitized by,has ectoparasite,pathogen of,has host,genome size,is vector for,sensory system,basal metabolic rate,body length,is eaten by,trophic level,has endoparasite,mutualistic with,visits,is killed by,initial mortality rate,motility,onset of fertility,egg mass,body temperature,used for,symbiont of,mortality rate doubling time,harvested in,number of public records in bold,parasite of
0,Common merganser,Animalia,Chordata,Aves,https://eol.org/pages/1267792,Mergus merganser americanus (Common Merganser) is a subspecies of birds in the family Anatidae. They rely on flight and drag powered swimming to move around.,tympanic middle ear,,,,,,5000 Hz,20 dB,flight,apatite,,corneal eyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Common miner,Animalia,Chordata,Aves,https://eol.org/pages/918428,Geositta cunicularia (Common Miner) is a species of birds in the family ovenbirds. They are found in The Neotropics. They rely on flight to move around.,tympanic middle ear,The Neotropics,31.5 g,,South Pacific,"dune,terrestrial",,10 dB,flight,apatite,Decreasing,corneal eyes,"Harvard UNiversity, Museum of Comparative Zoology",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Common moorhen,Animalia,Chordata,Aves,https://eol.org/pages/46698417,Common moorhen coronavirus HKU21 is a species of Viruses in the family Coronaviridae.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gallinula chloropus (Linnaeus 1758) (Common moorhen),Gallinula chloropus (Linnaeus 1758) (Common moorhen),,,,,,,,,,,,,,,,,,,,,,
0,Common myna,Animalia,Chordata,Aves,https://eol.org/pages/45510979,"Acridotheres tristis (Common Myna) is a species of birds in the family starlings. They are native to Thailand, Sri Lanka, Iran, Bangladesh, Tajikistan, Kazakhstan, Lebanon, Vietnam, Nepal, China, Malaysia, Bhutan, Asia, Laos, Cambodia, Myanmar, Afghanistan, Southeast Asia, Egypt, Turkmenistan, Uzbekistan, India, and Pakistan. They visit flowers of New Zealand flax and Coral Tree. They are diurnal omnivores. They have parental care (pair provides care, paternal care, and female provides care). They rely on flight to move around.",,the indo-malayan realm,,,United States,pasture,,,flight,,Increasing,,,,,,,,,bilaterally symmetric,terrestrial,,,Asia,,,mammals,,,,monogamous,group living,,,,provisioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Common newtonia,Animalia,Chordata,Aves,https://eol.org/pages/45514247,Newtonia brunneicauda (Common Newtonia) is a species of birds in the family Vangidae. They are found in Afrotropics. They rely on flight to move around.,tympanic middle ear,Afrotropics,14.5 g,Madagascar Succulent Woodlands,Madagascar,"tropical,terrestrial",,10 dB,bipedal movement,apatite,Unknown,corneal eyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Common nighthawk,Animalia,Chordata,Aves,https://eol.org/pages/45509451,"Chordeiles minor (Common Nighthawk) is a species of birds in the family Caprimulgidae. They are listed as of special concern by COSEWIC. They are native to The Nearctic and The Neotropics. They are solitary, nocturnal carnivores. They have parental care (paternal care, pair provides care, and female provides care). They rely on flight to move around.",,,,,United States,,,,,,,,"Harvard UNiversity, Museum of Comparative Zoology",,,,,,,bilaterally symmetric,terrestrial,,1 /year,The Nearctic,19 days,invertivore,insects,,,,monogamous,solitary,,,,,,,,,,,,,,,,,,,,,,,,,0.35 oz,,,,,,,
0,Common nightingale,Animalia,Chordata,Aves,https://eol.org/pages/45513705,"Luscinia megarhynchos (Common Nightingale) is a species of birds in the family Old World flycatchers. They are native to Ethiopia and the Palearctic. They are solitary, diurnal herbivores. They have parental care (female provides care and paternal care). They rely on flight to move around.",,Afrotropics,,,North Atlantic,,,,flight,,Stable,,,,,,,10.9 years,,bilaterally symmetric,,,,Ethiopia,,invertivore,insects,,,,monogamous,solitary,,,,provisioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Common ostrich,Animalia,Chordata,Aves,https://eol.org/pages/45513749,Struthio camelus (African Ostrich) is a species of birds in the family ostriches. They are listed in cites appendix i. They are native to Ethiopia. They are diurnal herbivores. They have parental care (pair provides care).,,,,,United States,,,,,,Decreasing,,,,,,,,,bilaterally symmetric,terrestrial,,,Ethiopia,40 days,granivore,carrion,,,,,group living,,,,,,,,,,,,,,,,,,,,,,,,,60 oz,104 degrees fahrenheit,meat,,,,,
0,Common paradise kingfisher,Animalia,Chordata,Aves,https://eol.org/pages/45516444,Tanysiptera galatea (Common Paradise Kingfisher) is a species of birds in the family Alcedinidae. They are found in australasia. They rely on flight to move around.,tympanic middle ear,australasia,50 g,New Guinea Mangroves,United States,"forest,freshwater habitat",,20 dB,flight,apatite,Decreasing,corneal eyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Common pheasant,Animalia,Chordata,Aves,https://eol.org/pages/45510657,"Phasianus colchicus (Pheasant, Common Pheasant) is a species of birds in the family Phasianidae. They are native to the Palearctic. They are diurnal omnivores. They have parental care (female provides care). They rely on flight to move around.",,,,,United States,,,,,,Decreasing,,,,,,,,,bilaterally symmetric,terrestrial,,1 /year,the Palearctic,24 days,,fruit,,,,polygynous,group living,,,,,,,,,,,,,,,,,,,,,,,,,1.2 oz,,eggs (commodity),,,,,
0,Common pochard,Animalia,Chordata,Aves,https://eol.org/pages/45510577,"Aythya ferina (Common Pochard) is a species of birds in the family Anatidae. They are listed as vulnerable by IUCN. They are associated with freshwater habitat. They are found in Afrotropics, the palearctic, and the indo-malayan realm. They are diurnal herbivores. They have parental care (female provides care). They rely on flight and drag powered swimming to move around.",tympanic middle ear,Afrotropics,822 g,,United States,temperate,,,flight,,Decreasing,corneal eyes,,,,Chironomidae (midges),,23.2 years,823 g,,freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Common poorwill,Animalia,Chordata,Aves,https://eol.org/pages/45509468,"Phalaenoptilus nuttallii (Common Poorwill) is a species of birds in the family Caprimulgidae. They are native to The Nearctic. They are solitary, nocturnal carnivores. They have parental care (paternal care, female provides care, and pair provides care). They rely on flight to move around.",,,,,United States,,,,,,Increasing,,(MLZ) - MLZ Bird Collection (Arctos) {http://www.oxy.edu/moore-lab-zoology},,,,,,,bilaterally symmetric,terrestrial,,2 /year,The Nearctic,20 days,invertivore,insects,,,,monogamous,solitary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Common potoo,Animalia,Chordata,Aves,https://eol.org/pages/45511600,Nyctibius griseus (Common Potoo) is a species of birds in the family potoos. They are found in The Neotropics. They are nocturnal. They have parental care (pair provides care). They rely on flight to move around.,tympanic middle ear,The Neotropics,172 g,,South Pacific,"arid,terrestrial",,,flight,,Decreasing,corneal eyes,(MLZ) - MLZ Bird Collection (Arctos) {http://www.oxy.edu/moore-lab-zoology},,,,,,,,terrestrial,,,,,invertivore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Common quail,Animalia,Chordata,Aves,https://eol.org/pages/45513806,"Coturnix coturnix (Common Quail) is a species of birds in the family Phasianidae. They are native to Asia, the Palearctic, and Ethiopia. They are diurnal omnivores. They have parental care (pair provides care). They rely on flight to move around.",,Afrotropics,,,United States,,,,,,Decreasing,,Staatliches Museum fuer Naturkund Stuttgart,,,,,,,bilaterally symmetric,terrestrial,0.102 /day,,Asia,,granivore,seeds,,,,monogamous,,,,,,,,,,,,,,,0.891 watts,,,,,,,,,,,,,,,,,,
0,Common raven,Animalia,Chordata,Aves,https://eol.org/pages/45510016,"Corvus corax (Common Raven) is a species of birds in the family Corvidae. They are native to The Nearctic, the Palearctic, Asia, and The Neotropics. They are solitary, diurnal carnivores. They have parental care (pair provides care, paternal care, and female provides care). They rely on flight and gliding to move around.",,,,,United States,,,,,,Increasing,,Museum of Zoology Senckenberg Dresden,,,,,,,bilaterally symmetric,terrestrial,,1 /year,The Nearctic,19 days,carnivorous scavenger,fruit,,,,monogamous,solitary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Common redpoll,Animalia,Chordata,Aves,https://eol.org/pages/56887007,"EOL has data for 8 attributes, including:",,,14 g,,,,,,,,,,,,,,,12.2 years,14.2 g,,,,2 /year,,10 days,,,5,,,,,,,,,,,,,,,,,,0.2888 watts,,,,,,,,,,365 days,,,,,,,,
0,Common redshank,Animalia,Chordata,Aves,https://eol.org/pages/45509200,"Tringa totanus (Common Redshank) is a species of birds in the family Scolopacidae. They are associated with freshwater habitat. They are found in australasia, the indo-malayan realm, the palearctic, and Afrotropics. They are diurnal. Individuals can grow to 66 cm. They have parental care (pair provides care). They rely on flight to move around.",,australasia,,,Eritrea,temperate,,,flight,,Unknown,,,,,,,26.9 years,149 g,,freshwater,0.103 /day,,,,invertivore,,,,nectonic,,,,,,,,,,,,,,,,,66 cm,,,,,,,,,,,,,,,,,
0,Common redstart,Animalia,Chordata,Aves,https://eol.org/pages/45511004,Phoenicurus phoenicurus (Common Redstart) is a species of birds in the family Old World flycatchers. They are found in the palearctic and Afrotropics. They are diurnal. They have parental care (pair provides care). They rely on flight to move around.,tympanic middle ear,the palearctic,,,Bahrain,lake,,,flight,,Increasing,corneal eyes,,,,Daphne laureola L. (spurge-laurel),,10.2 years,14.6 g,,terrestrial,,,,,invertivore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Common reed bunting,Animalia,Chordata,Aves,https://eol.org/pages/45511177,Emberiza schoeniclus (Reed Bunting) is a species of birds in the family New World sparrows. They are found in the indo-malayan realm and the palearctic. They are diurnal. They have parental care (pair provides care). They rely on flight to move around.,,the indo-malayan realm,,,Bahrain,coastal,,,flight,,Decreasing,,Zoologisches Forschungsmuseum Alexander Koenig,Lithobius,,,,12.2 years,18.4 g,,terrestrial,,,,,granivore,,,,,,,,,,,,,,,,,,,,0.3 watts,,,,,,,,,,,,,,,,,,
0,Common ringed plover,Animalia,Chordata,Aves,https://eol.org/pages/45509155,"Charadrius hiaticula (Common Ringed Plover) is a species of birds in the family Charadriidae. They are found in Afrotropics, The Nearctic, the palearctic, the indo-malayan realm, and Antarctica. They are diurnal. Individuals can grow to 57 cm. They have parental care (occasionally breeds cooperatively). They rely on flight to move around.",,the palearctic,,,Tanzania,sea sand,,,flight,,Decreasing,,,,,,,20.8 years,64 g,,terrestrial,0.177 /day,,,,invertivore,,,,nectonic,,,,,,,,,,,,,,,,,48 cm,,,,,,,,,,,,,,,,,
0,Common rock thrush,Animalia,Chordata,Aves,https://eol.org/pages/45513715,Monticola saxatilis (Rock Thrush) is a species of birds in the family Old World flycatchers. They are found in Afrotropics and the palearctic. They are diurnal. They have parental care (occasionally breeds cooperatively). They rely on flight to move around.,tympanic middle ear,Afrotropics,50 g,,Bahrain,"mountain,terrestrial",,,flight,,Decreasing,corneal eyes,,,,Caelifera,,,,,terrestrial,,,,,invertivore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Common rosefinch,Animalia,Chordata,Aves,https://eol.org/pages/45510276,Carpodacus erythrinus (Common Rosefinch) is a species of birds in the family finches. They are found in the indo-malayan realm and the palearctic. They are diurnal. They have parental care (occasionally breeds cooperatively). They rely on flight to move around.,tympanic middle ear,the indo-malayan realm,,,United States,valley,,,flight,,Decreasing,corneal eyes,,,,,,9 years,24 g,,terrestrial,,,,,granivore,,,,,,,,,,,,,,,,,,,,0.358 watts,,,,,,,,,,,,,,,,,,
0,Common sandpiper,Animalia,Chordata,Aves,https://eol.org/pages/45509214,"Actitis hypoleucos (Common Sandpiper) is a species of birds in the family Scolopacidae. They are associated with freshwater habitat. They are native to the Palearctic, Asia, Ethiopia, and Australia. They are diurnal carnivores. Individuals can grow to 41 cm. They have parental care (female provides care and paternal care). They rely on flight to move around.",,"Oceania continent (Australia, NZ and islands)",,,Djibouti,,,,flight,,Decreasing,,,,,,,,,bilaterally symmetric,,,,the Palearctic,,invertivore,worms,,,nectonic,monogamous,group living,,,,,,,,,,,,,,,41 cm,,,,,,,,,,,,,,,,,
0,Common scimitarbill,Animalia,Chordata,Aves,https://eol.org/pages/45514094,Rhinopomastus cyanomelas (Common Scimitar Bill) is a species of birds in the family woodhoopoes. They are found in Afrotropics. They visit flowers of African walnut. They rely on flight to move around.,tympanic middle ear,Afrotropics,35 g,,Mozambique,freshwater habitat,,20 dB,flight,apatite,Decreasing,corneal eyes,,,,,,,,,,,,,,,,,,,,,,,,,,Schotia brachypetala Sond. (African walnut),,,,,1.125 pg,,,,,,,,,,,,,,,,,,,,,
0,Common scoter,Animalia,Chordata,Aves,https://eol.org/pages/45510595,"Melanitta nigra (Common Scoter) is a species of birds in the family Anatidae. They are associated with freshwater habitat. They are native to the Palearctic. They are diurnal carnivores. Individuals can grow to 90 cm. They have parental care (female provides care). They rely on swimming, drag powered swimming, and flight to move around.",,,,,North America,,,,,,,,NHMUK,,,,,,,bilaterally symmetric,freshwater,,1 /year,the Palearctic,29 days,invertivore,crustaceans,,,nectonic,monogamous,group living,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Common shelduck,Animalia,Chordata,Aves,https://eol.org/pages/45511262,"Tadorna tadorna (Burrough Duck) is a species of birds in the family Anatidae. They are associated with freshwater habitat. They are found in Afrotropics, the indo-malayan realm, and the palearctic. They are diurnal. They have parental care (pair provides care). They rely on flight and drag powered swimming to move around.",,Afrotropics,,,United States,subtropical,,,flight,,Increasing,,,Echinogammarus marinus (Leach 1815),,,,24.8 years,1152 g,,freshwater,0.074 /day,,,,invertivore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Himasthla interrupta Loos-Frank 1967,,,,
0,Common smoky honeyeater,Animalia,Chordata,Aves,https://eol.org/pages/45518493,Melipotes fumigatus (Common Smoky Honeyeater) is a species of birds in the family honeyeaters. They are found in australasia. They rely on flight to move around.,tympanic middle ear,australasia,81.59999999999999 g,Southeastern Papuan Rain Forests,Indonesia,mountain,5000 Hz,10 dB,bipedal movement,apatite,,corneal eyes,,,,Vavaea amicorum Benth.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Common snipe,Animalia,Chordata,Aves,https://eol.org/pages/45509177,"Gallinago gallinago (Common Snipe) is a species of birds in the family Scolopacidae. They are associated with freshwater habitat. They are native to Ethiopia, The Nearctic, The Neotropics, and the Palearctic. They are crepuscular. They have parental care (pair provides care). They rely on flight to move around.",,the indo-malayan realm,,,United States,tundra,,,flight,,Decreasing,,,,,,,18.2 years,131.6 g,bilaterally symmetric,freshwater,,,Ethiopia,19 days,invertivore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Common starling,Animalia,Chordata,Aves,https://eol.org/pages/45510981,"Sturnus vulgaris (Common Starling) is a species of birds in the family starlings. They are native to Asia, Europe, Ghana, Ethiopia, the Palearctic, and Northern Africa. They visit flowers of Metrosideros excelsa and Coral Tree. They are diurnal omnivores. They have parental care (occasionally breeds cooperatively, paternal care, and female provides care). They rely on flight to move around.",,,,,Maryland,,,,,,,,NHMUK,,,,,,,bilaterally symmetric,terrestrial,,2 /year,Ethiopia,14 days,,seeds,,,,monogamous,group living,,,,,,,,,,,,,,,,,,,,,,0.5 /year,,,,,,,8 years,,,
0,Common sunbirdasity,Animalia,Chordata,Aves,https://eol.org/pages/919221,Neodrepanis coruscans (Common Sunbird Asity) is a species of birds in the family broadbills. They are found in Afrotropics. They rely on flight to move around.,tympanic middle ear,Afrotropics,8.5 g,,Madagascar,"tropical,terrestrial",,10 dB,bipedal movement,apatite,Decreasing,corneal eyes,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Common swift,Animalia,Chordata,Aves,https://eol.org/pages/45510773,"Apus apus (Common Swift) is a species of birds in the family swifts. They are native to the Palearctic and Ethiopia. They are diurnal carnivores. They have parental care (paternal care, female provides care, and pair provides care). They rely on flight to move around.",,,,,United States,,,,,,Stable,,,,,,,,,bilaterally symmetric,terrestrial,,,the Palearctic,,invertivore,arthropods,,,,monogamous,group living,,,,,,,,,,,,,,0.4372 watts,,,,,,,,0.1 /year,,,,,,,5 years,,,
0,Common tailorbird,Animalia,Chordata,Aves,https://eol.org/pages/920712,Orthotomus sutorius (Common Tailorbird) is a species of birds in the family African warblers. They are found in the palearctic and the indo-malayan realm. They are diurnal. They have parental care (pair provides care). They rely on flight to move around.,tympanic middle ear,the palearctic,7 g,,Indian Ocean,"tropical,terrestrial",,,flight,,Stable,corneal eyes,"Harvard UNiversity, Museum of Comparative Zoology",,,,,,,,terrestrial,,,,,invertivore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Common tern,Animalia,Chordata,Aves,https://eol.org/pages/45509327,"Sterna hirundo (Common Tern) is a species of birds in the family Laridae. They are associated with freshwater habitat. They are native to The Nearctic, the Palearctic, and The Neotropics. They are diurnal carnivores. Individuals can grow to 98 cm. They have parental care (paternal care, pair provides care, and female provides care). They rely on flight to move around.",,,,,Mexico,,,,,,,,,,,,,,,bilaterally symmetric,freshwater,,1 /year,The Nearctic,23 days,,echinoderms,,37 mm,nectonic,monogamous,group living,34 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Common todyflycatcher,Animalia,Chordata,Aves,https://eol.org/pages/45511790,Todirostrum cinereum (Common Tody Flycatcher) is a species of birds in the family tyrant flycatchers. They are found in The Neotropics. They rely on flight to move around.,tympanic middle ear,The Neotropics,6.4 g,Cordillera La Costa Montane Forests,South Pacific,"arid,terrestrial",,10 dB,flight,apatite,Increasing,corneal eyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
