ID,Common Name
1209,Blackheaded penduline tit
1210,Blackheaded rufous warbler
1211,Blackheaded saltator
1212,Blackheaded shrikebabbler
1213,Blackheaded sibia
1214,Blackheaded siskin
1215,Blackheaded tailorbird
1216,Blackheaded tanager
1217,Blackheaded todyflycatcher
1218,Blackheaded trogon
1219,Blackheaded waxbill
1220,Blackheaded weaver
1221,Blackheaded whistler
1222,Blackheaded woodpecker
1223,Blackhooded antshrike
1224,Blackhooded antwren
1225,Blackhooded coucal
1226,Blackhooded laughingthrush
1227,Blackhooded oriole
1228,Blackhooded sierra finch
1229,Blackhooded sunbeam
1230,Blackhooded thrush
1231,Blackish antbird
1232,Blackish chattyrant
1233,Blackish cinclodes
1234,Blackish cuckooshrike
1235,Blackish nightjar
1236,Blackish oystercatcher
1237,Blackish pewee
1238,Blackish rail
1239,Blackish tapaculo
1240,Blackishblue seedeater
1241,Blackishgrey antshrike
1242,Blackishheaded spinetail
1243,Blacklegged dacnis
1244,Blacklegged kittiwake
1245,Blacklegged parrot
1246,Blacklegged seriema
1247,Blacklored babbler
1248,Blacklored cisticola
1249,Blacklored parrot
1250,Blacklored waxbill
1251,Blacklored yellowthroat
1252,Blackmantled goshawk
1253,Blackmasked finch
1254,Blacknaped fruit dove
1255,Blacknaped monarch
1256,Blacknaped oriole
1257,Blacknaped tern
1258,Blacknecked aracari
1259,Blacknecked crane
1260,Blacknecked eremomela
1261,Blacknecked grebe
1262,Blacknecked red cotinga
1263,Blacknecked stilt
1264,Blacknecked stork
1265,Blacknecked swan
1266,Blacknecked wattleeye
1267,Blacknecked weaver
1268,Blacknecked woodpecker
1269,Blacknecklaced honeyeater
1270,Blacknecklaced scimitar babbler
1271,Blacknest swiftlet
1272,Blackpoll warbler
1273,Blackpolled yellowthroat
1274,Blackringed whiteeye
1275,Blackrumped buttonquail
1276,Blackrumped flameback
1277,Blackrumped magpie
1278,Blackrumped waxbill
1279,Blackshouldered cicadabird
1280,Blackshouldered kite
1281,Blackshouldered nightjar
1282,Blacksided flowerpecker
1283,Blacksided robin
1284,Blacksmith lapwing
1285,Blacksmith thrush
1286,Blackspectacled brushfinch
1287,Blackspotted barbet
1288,Blackspotted bareeye
1289,Blackstart
1290,Blackstreaked puffbird
1291,Blackstreaked scimitar babbler
1292,Blackstriped sparrow
1293,Blackstriped woodcreeper
1294,Blacktailed antbird
1295,Blacktailed cisticola
1296,Blacktailed crake
1297,Blacktailed gnatcatcher
1298,Blacktailed godwit
1299,Blacktailed gull
1300,Blacktailed leaftosser
1301,Blacktailed monarch
1302,Blacktailed myiobius
1303,Blacktailed nativehen
1304,Blacktailed tityra
1305,Blacktailed trainbearer
1306,Blacktailed treecreeper
1307,Blacktailed trogon
1308,Blackthighed falconet
1309,Blackthighed grosbeak
1310,Blackthighed puffleg
1311,Blackthroat
1312,Blackthroated accentor
1313,Blackthroated antbird
1314,Blackthroated antshrike
1315,Blackthroated apalis
1316,Blackthroated babbler
1317,Blackthroated barbet
1318,Blackthroated blue warbler
1319,Blackthroated brilliant
1320,Blackthroated bushtit
1321,Blackthroated canary
1322,Blackthroated coucal
1323,Blackthroated euphonia
1324,Blackthroated finch
1325,Blackthroated flowerpiercer
1326,Blackthroated gray warbler
1327,Blackthroated green warbler
1328,Blackthroated grosbeak
1329,Blackthroated hermit
1330,Blackthroated honeyeater
1331,Blackthroated huethuet
1332,Blackthroated jay
1333,Blackthroated laughingthrush
1334,Blackthroated loon
1335,Blackthroated magpiejay
1336,Blackthroated mango
1337,Blackthroated munia
1338,Blackthroated parrotbill
1339,Blackthroated prinia
1340,Blackthroated robin
1341,Blackthroated saltator
1342,Blackthroated shrikebill
1343,Blackthroated shriketanager
1344,Blackthroated sparrow
1345,Blackthroated spinetail
1346,Blackthroated sunbird
1347,Blackthroated thistletail
1348,Blackthroated thrush
1349,Blackthroated tit
1350,Blackthroated todytyrant
1351,Blackthroated toucanet
1352,Blackthroated trogon
1353,Blackthroated wattleeye
1354,Blackthroated whipbird
1355,Blackthroated wren
1356,Blackthroated wrenbabbler
1357,Blacktipped cotinga
1358,Blacktipped monarch
1359,Blackvented oriole
1360,Blackvented shearwater
1361,Blackwhiskered vireo
1362,Blackwinged cuckooshrike
1363,Blackwinged flycatchershrike
1364,Blackwinged ground dove
1365,Blackwinged kite
1366,Blackwinged lapwing
1367,Blackwinged lory
1368,Blackwinged lovebird
1369,Blackwinged monarch
1370,Blackwinged oriole
1371,Blackwinged parrot
1372,Blackwinged petrel
1373,Blackwinged pratincole
1374,Blackwinged red bishop
1375,Blackwinged saltator
1376,Blackwinged snowfinch
1377,Blackwinged starling
1378,Blackwinged starling1
1379,Blackwinged stilt
1380,Blakistons fish owl
1381,Blanfords lark
1382,Blanfords rosefinch
1383,Blanfords snowfinch
1384,Blazewinged parakeet
1385,Blondcrested woodpecker
1386,Blood pheasant
1387,Bloodbreasted flowerpecker
1388,Bloodcolored woodpecker
1389,Bloodeared parakeet
1390,Blossomheaded parakeet
1391,Blue Mountain vireo
1392,Blue birdofparadise
1393,Blue bunting
1394,Blue cotinga
1395,Blue coua
1396,Blue crane
1397,Blue cuckooshrike
1398,Blue dacnis
1399,Blue duck
1400,Blue eared pheasant
1401,Blue finch
1402,Blue grosbeak
1403,Blue ground dove
1404,Blue jay
1405,Blue jewelbabbler
1406,Blue korhaan
1407,Blue lorikeet
1408,Blue malkoha
1409,Blue manakin
1410,Blue mockingbird
1411,Blue noddy
1412,Blue nuthatch
1413,Blue paradise flycatcher
1414,Blue petrel
1415,Blue pitta
1416,Blue quail
1417,Blue rock thrush
1418,Blue swallow
1419,Blue vanga
1420,Blue waxbill
1421,Blue whistling thrush
1422,Blueandblack tanager
1423,Blueandgold tanager
1424,Blueandwhite flycatcher
1425,Blueandwhite kingfisher
1426,Blueandwhite mockingbird
1427,Blueandwhite swallow
1428,Blueandyellow macaw
1429,Blueandyellow tanager
1430,Bluebacked conebill
1431,Bluebacked manakin
1432,Bluebacked parrot
1433,Bluebacked tanager
1434,Bluebanded kingfisher
1435,Bluebanded pitta
1436,Bluebanded toucanet
1437,Bluebearded beeeater
1438,Bluebearded helmetcrest
1439,Bluebellied parrot
1440,Bluebellied roller
1441,Bluebilled black tyrant
1442,Bluebilled curassow
1443,Bluebilled duck
1444,Bluebilled malimbe
1445,Bluebilled teal
1446,Blueblack grassquit
1447,Blueblack grosbeak
1448,Blueblack kingfisher
1449,Bluebreasted beeeater
1450,Bluebreasted blue flycatcher
1451,Bluebreasted fairywren
1452,Bluebreasted kingfisher
1453,Bluebrowed tanager
1454,Bluecapped cordonbleu
1455,Bluecapped fruit dove
1456,Bluecapped ifrit
1457,Bluecapped motmot
1458,Bluecapped puffleg
1459,Bluecapped redstart
1460,Bluecapped rock thrush
1461,Bluecapped tanager
1462,Bluecheeked amazon
1463,Bluecheeked beeeater
1464,Bluecheeked flowerpecker
1465,Bluechested hummingbird
1466,Bluechinned sapphire
1467,Bluecollared parrot
1468,Bluecrowned chlorophonia
1469,Bluecrowned hanging parrot
1470,Bluecrowned laughingthrush
1471,Bluecrowned lorikeet
1472,Bluecrowned manakin
1473,Bluecrowned parakeet
1474,Bluecrowned rackettail
1475,Bluecrowned trogon
1476,Blueeared barbet
1477,Blueeared kingfisher
1478,Blueeared lory
1479,Blueeyed cockatoo
1480,Blueeyed ground dove
1481,Bluefaced honeyeater
1482,Bluefaced malkoha
1483,Bluefaced parrotfinch
1484,Bluefaced rail
1485,Bluefooted booby
1486,Bluefronted blue flycatcher
1487,Bluefronted lancebill
1488,Bluefronted lorikeet
1489,Bluefronted parrotlet
1490,Bluefronted redstart
1491,Bluefronted robin
1492,Bluegray gnatcatcher
1493,Bluegray tanager
1494,Blueheaded Beeeater
1495,Blueheaded beeeater
1496,Blueheaded coucal
1497,Blueheaded crested flycatcher
1498,Blueheaded fantail
1499,Blueheaded hummingbird
1500,Blueheaded macaw
1501,Blueheaded parrot
1502,Blueheaded pitta
1503,Blueheaded pitta1
1504,Blueheaded quaildove
1505,Blueheaded rackettail
1506,Blueheaded sapphire
1507,Blueheaded sunbird
1508,Blueheaded vireo
1509,Blueheaded wood dove
1510,Bluelored antbird
1511,Bluemantled crested flycatcher
1512,Bluemantled thornbill
1513,Bluemasked leafbird
1514,Bluemoustached beeeater
1515,Bluenaped chlorophonia
1516,Bluenaped mousebird
1517,Bluenaped parrot
1518,Bluenaped pitta
1519,Bluenecked jacamar
1520,Bluenecked tanager
1521,Bluerumped manakin
1522,Bluerumped parrot
1523,Bluerumped pitta
1524,Blueshouldered robinchat
1525,Bluespotted wood dove
1526,Bluestreaked lory
1527,Bluetailed beeeater
1528,Bluetailed emerald
1529,Bluetailed hummingbird
1530,Bluethroat
1531,Bluethroated barbet
1532,Bluethroated beeeater
1533,Bluethroated blue flycatcher
1534,Bluethroated brown sunbird
1535,Bluethroated goldentail
1536,Bluethroated hillstar
1537,Bluethroated hillstar   
1538,Bluethroated macaw
1539,Bluethroated motmot
1540,Bluethroated mountaingem
1541,Bluethroated piping guan
1542,Bluethroated roller
1543,Bluethroated sapphire
1544,Bluethroated starfrontlet
1545,Bluethroated toucanet
1546,Bluetufted starthroat
1547,Bluevented hummingbird
1548,Bluevented hummingbird   
1549,Bluewattled bulbul
1550,Bluewhiskered tanager
1551,Bluewinged goose
1552,Bluewinged kookaburra
1553,Bluewinged laughingthrush
1554,Bluewinged leafbird
1555,Bluewinged macaw
1556,Bluewinged minla
1557,Bluewinged mountain tanager
1558,Bluewinged parakeet
1559,Bluewinged parrot
1560,Bluewinged parrotlet
1561,Bluewinged pitta
1562,Bluewinged rackettail
1563,Bluewinged teal
1564,Bluewinged warbler
1565,Bluish flowerpiercer
1566,Bluishfronted jacamar
1567,Bluishslate antshrike
1568,Bluntwinged warbler
1569,Blyths frogmouth
1570,Blyths hawkeagle
1571,Blyths hornbill
1572,Blyths kingfisher
1573,Blyths leaf warbler
1574,Blyths paradise flycatcher
1575,Blyths pipit
1576,Blyths reed warbler
1577,Blyths rosefinch
1578,Blyths shrikebabbler
1579,Blyths swift
1580,Blyths swift   
1581,Blyths tragopan
1582,Boatbilled flycatcher
1583,Boatbilled heron
1584,Boatbilled todytyrant
1585,Boattailed grackle
1586,Bobolink
1587,Bobtailed weaver
1588,Bocages akalat
1589,Bocages bushshrike
1590,Bocages sunbird
1591,Bocages weaver
1592,Bogotá rail
1593,Bohemian waxwing
1594,Bohol sunbird
1595,Bohol sunbird   
1596,Bokikokiko
1597,Bokmakierie
1598,Boldstriped titbabbler
1599,Bolivian Warblingfinch
1600,Bolivian blackbird
1601,Bolivian brushfinch
1602,Bolivian earthcreeper
1603,Bolivian recurvebill
1604,Bolivian slaty antshrike
1605,Bolivian spinetail
1606,Bolivian tapaculo
1607,Bolivian tyrannulet
1608,Bolivian warbling finch
1609,Bolivian whitecrowned tapaculo
1610,Bolles pigeon
1611,Bonapartes gull
1612,Bonapartes nightjar
1613,Bonapartes parakeet
1614,Bonellis eagle
1615,Bonin greenfinch
1616,Bonin greenfinch   
1617,Bonin grosbeak
1618,Bonin petrel
1619,Bonin thrush
1620,Bonin whiteeye
1621,Bonin wood pigeon
1622,Booted eagle
1623,Booted warbler
1624,Boran cisticola
1625,Boreal chickadee
1626,Boreal owl
1627,Bornean banded pitta
1628,Bornean barbet
1629,Bornean blue flycatcher
1630,Bornean bristlehead
1631,Bornean bulbul
1632,Bornean forktail
1633,Bornean frogmouth
1634,Bornean green magpie
1635,Bornean ground cuckoo
1636,Bornean leafbird
1637,Bornean peacockpheasant
1638,Bornean spiderhunter
1639,Bornean stubtail
1640,Bornean swiftlet
1641,Bornean swiftlet   
1642,Bornean treepie
1643,Bornean whistler
1644,Bornean whistling thrush
1645,Bornean wrenbabbler
1646,Bothas lark
1647,Botteris sparrow
1648,Boucards wren
1649,Bougainville bush warbler
1650,Bougainville crow
1651,Bougainville honeyeater
1652,Bougainville monarch
1653,Bougainville thicketbird
1654,Bougainville whistler
1655,Boulder chat
1656,Bounty shag
1657,Bourkes parrot
1658,Bowers shrikethrush
1659,Boyds shearwater
1660,Boyds shearwater   
1661,Boyers cuckooshrike
1662,Braces emerald
1663,Bradfields hornbill
1664,Bradfields swift
1665,Brahminy kite
1666,Brahminy starling
1667,Brambling
1668,Brancolored flycatcher
1669,Brandts cormorant
1670,Brandts mountain finch
1671,Brant
1672,Brasss friarbird
1673,Brassybreasted tanager
1674,Brasília tapaculo
1675,Brauns bushshrike
1676,Brazilian laniisoma
1677,Brazilian merganser
1678,Brazilian ruby
1679,Brazilian tanager
1680,Brazilian teal
1681,Brazilian tinamou
1682,Brazzas martin
1683,Brehms tiger parrot
1684,Brewers blackbird
1685,Brewers sparrow
1686,Bridled honeyeater
1687,Bridled quaildove
1688,Bridled sparrow
1689,Bridled tern
1690,Bridled titmouse
1691,Bridled whiteeye
1692,Brightrumped attila
1693,Brightrumped yellow finch
1694,Brigidas woodcreeper
1695,Brimstone canary
1696,Bristlecrowned starling
1697,Bristled grassbird
1698,Bristlenosed barbet
1699,Bristlethighed curlew
1700,Broadbilled fairywren
1701,Broadbilled flycatcher
1702,Broadbilled hummingbird
1703,Broadbilled motmot
1704,Broadbilled parrot
1705,Broadbilled prion
1706,Broadbilled roller
1707,Broadbilled sandpiper
1708,Broadbilled tody
1709,Broadbilled warbler
1710,Broadringed whiteeye
1711,Broadtailed grassbird
1712,Broadtailed hummingbird
1713,Broadtailed paradise whydah
1714,Broadtipped hermit
1715,Broadwinged hawk
1716,Brolga
1717,Bronze ground dove
1718,Bronze mannikin
1719,Bronze parotia
1720,Bronzebrown cowbird
1721,Bronzed cowbird
1722,Bronzed drongo
1723,Bronzegreen euphonia
1724,Bronzeolive pygmy tyrant
1725,Bronzetailed comet
1726,Bronzetailed peacockpheasant
1727,Bronzetailed plumeleteer
1728,Bronzetailed starling
1729,Bronzetailed thornbill
1730,Bronzewinged courser
1731,Bronzewinged duck
1732,Bronzewinged jacana
1733,Bronzewinged parrot
1734,Bronzewinged woodpecker
1735,Bronzy hermit
1736,Bronzy inca
1737,Bronzy jacamar
1738,Bronzy sunbird
1739,Brookss leaf warbler
1740,Brown Inca
1741,Brown accentor
1742,Brown babbler
1743,Brown barbet
1744,Brown booby
1745,Brown bullfinch
1746,Brown bush warbler
1747,Brown cacholote
1748,Brown crake
1749,Brown creeper
1750,Brown cuckoodove
1751,Brown dipper
1752,Brown eared pheasant
1753,Brown emutail
1754,Brown falcon
1755,Brown fantail
1756,Brown firefinch
1757,Brown fish owl
1758,Brown fulvetta
1759,Brown gerygone
1760,Brown goshawk
1761,Brown hawkowl
1762,Brown honeyeater
1763,Brown illadopsis
1764,Brown inca
1765,Brown jacamar
1766,Brown jay
1767,Brown lory
1768,Brown mesite
1769,Brown nightjar
1770,Brown noddy
1771,Brown nunlet
1772,Brown oriole
1773,Brown parisoma
1774,Brown parrotbill
1775,Brown pelican
1776,Brown prinia
1777,Brown quail
1778,Brown rock chat
1779,Brown scrub robin
1780,Brown shrike
1781,Brown sicklebill
1782,Brown skua
1783,Brown snake eagle
1784,Brown songlark
1785,Brown tanager
1786,Brown teal
1787,Brown thornbill
1788,Brown thrasher
1789,Brown tinamou
1790,Brown titbabbler
1791,Brown treecreeper
1792,Brown trembler
1793,Brown twinspot
1794,Brown violetear
1795,Brown wood owl
1796,Brown wood rail
1797,Brown woodland warbler
1798,Brownandyellow marshbird
1799,Brownbacked chattyrant
1800,Brownbacked flowerpecker
1801,Brownbacked honeybird
1802,Brownbacked honeyeater
1803,Brownbacked mockingbird
1804,Brownbacked needletail
1805,Brownbacked parrotlet
1806,Brownbacked scrub robin
1807,Brownbacked solitaire
1808,Brownbacked whistler
1809,Brownbacked woodpecker
1810,Brownbanded antpitta
1811,Brownbanded puffbird
1812,Brownbanded rail
1813,Brownbellied antwren
1814,Brownbellied stipplethroat
1815,Brownbellied swallow
1816,Brownbilled scythebill
1817,Brownbreasted bamboo tyrant
1818,Brownbreasted barbet
1819,Brownbreasted bulbul
1820,Brownbreasted flycatcher
1821,Brownbreasted gerygone
1822,Browncapped babbler
1823,Browncapped fantail
1824,Browncapped laughingthrush
1825,Browncapped pygmy woodpecker
1826,Browncapped rosy finch
1827,Browncapped titspinetail
1828,Browncapped tyrannulet
1829,Browncapped vireo
1830,Browncapped weaver
1831,Browncapped whitestart
1832,Browncheeked bulbul
1833,Browncheeked fulvetta
1834,Browncheeked hornbill
1835,Browncheeked laughingthrush
1836,Browncheeked rail
1837,Brownchested alethe
1838,Brownchested barbet
1839,Brownchested jungle flycatcher
1840,Brownchested lapwing
1841,Brownchested martin
1842,Browncrested flycatcher
1843,Browncrowned tchagra
1844,Browneared bulbul
1845,Browneared woodpecker
1846,Brownflanked bush warbler
1847,Brownflanked tanager
1848,Brownfronted woodpecker
1849,Brownheaded apalis
1850,Brownheaded barbet
1851,Brownheaded cowbird
1852,Brownheaded crow
1853,Brownheaded greenlet
1854,Brownheaded gull
1855,Brownheaded honeyeater
1856,Brownheaded jewelbabbler
1857,Brownheaded nuthatch
1858,Brownheaded paradise kingfisher
1859,Brownheaded parrot
1860,Brownheaded thrush
1861,Brownhooded gull
1862,Brownhooded kingfisher
1863,Brownhooded parrot
1864,Brownish elaenia
1865,Brownish twistwing
1866,Brownishheaded antbird
1867,Brownmandibled aracari
1868,Brownnecked parrot
1869,Brownnecked raven
1870,Brownrumped bunting
1871,Brownrumped foliagegleaner
1872,Brownrumped seedeater
1873,Brownrumped tapaculo
1874,Brownstreaked flycatcher
1875,Brownstreaked flycatcher   
1876,Browntailed rock chat
1877,Brownthroated barbet
1878,Brownthroated fulvetta
1879,Brownthroated martin
1880,Brownthroated parakeet
1881,Brownthroated sunbird
1882,Brownthroated wattleeye
1883,Brownwinged kingfisher
1884,Brownwinged parrotbill
1885,Brownwinged schiffornis
1886,Brownwinged starling
1887,Brownwinged whistling thrush
1888,Brubru
1889,Bruces green pigeon
1890,Brush bronzewing
1891,Brush cuckoo
1892,Brushland tinamou
1893,Bryans shearwater
1894,Bubbling cisticola
1895,Buckleys forest falcon
1896,Budgerigar
1897,Buffbanded rail
1898,Buffbanded thicketbird
1899,Buffbanded tyrannulet
1900,Buffbarred warbler
1901,Buffbellied hermit
1902,Buffbellied hummingbird
1903,Buffbellied mannikin
1904,Buffbellied monarch
1905,Buffbellied pipit
1906,Buffbellied puffbird
1907,Buffbellied tanager
1908,Buffbellied warbler
1909,Buffbreasted babbler
1910,Buffbreasted buttonquail
1911,Buffbreasted earthcreeper
1912,Buffbreasted flycatcher
