ID,Common Bird Names
3616,Glittering-bellied emerald
3617,Glittering-throated emerald
3618,Glossy antshrike
3619,Glossy black cockatoo
3620,Glossy flowerpiercer
3621,Glossy ibis
3622,Glossy swiftlet
3623,Glossy-backed becard
3624,Glossy-backed drongo
3625,Glossy-black thrush
3626,Glossy-mantled manucode
3627,Glow-throated hummingbird
3628,Glowing puffleg
3629,Godlewski's bunting
3630,Goeldi's antbird
3631,Gola malimbe
3632,Gold-ringed tanager
3633,Goldcrest
3634,Golden babbler
3635,Golden bowerbird
3636,Golden bush robin
3637,Golden cuckooshrike
3638,Golden eagle
3639,Golden fruit dove
3640,Golden greenbul
3641,Golden grosbeak
3642,Golden masked owl
3643,Golden monarch
3644,Golden myna
3645,Golden nightjar
3646,Golden palm weaver
3647,Golden parakeet
3648,Golden parrotbill
3649,Golden pheasant
3650,Golden pipit
3651,Golden swallow
3652,Golden tanager
3653,Golden vireo
3654,Golden white-eye
3655,Golden-backed bishop
3656,Golden-backed mountain tanager
3657,Golden-backed weaver
3658,Golden-backed whistler
3659,Golden-bellied flycatcher
3660,Golden-bellied flyrobin
3661,Golden-bellied gerygone
3662,Golden-bellied starfrontlet
3663,Golden-bellied warbler
3664,Golden-bellied white-eye
3665,Golden-billed saltator
3666,Golden-breasted bunting
3667,Golden-breasted fruiteater
3668,Golden-breasted fulvetta
3669,Golden-breasted puffleg
3670,Golden-breasted starling
3671,Golden-browed chat-tyrant
3672,Golden-browed chlorophonia
3673,Golden-browed warbler
3674,Golden-capped parakeet
3675,Golden-cheeked warbler
3676,Golden-cheeked woodpecker
3677,Golden-chested tanager
3678,Golden-chevroned tanager
3679,Golden-collared honeycreeper
3680,Golden-collared macaw
3681,Golden-collared manakin
3682,Golden-collared tanager
3683,Golden-collared toucanet
3684,Golden-collared woodpecker
3685,Golden-crested myna
3686,Golden-crowned babbler
3687,Golden-crowned emerald
3688,Golden-crowned flycatcher
3689,Golden-crowned kinglet
3690,Golden-crowned manakin
3691,Golden-crowned spadebill
3692,Golden-crowned sparrow
3693,Golden-crowned tanager
3694,Golden-crowned warbler
3695,Golden-eared tanager
3696,Golden-eyed flowerpiercer
3697,Golden-faced tyrannulet
3698,Golden-fronted bowerbird
3699,Golden-fronted fulvetta
3700,Golden-fronted greenlet
3701,Golden-fronted leafbird
3702,Golden-fronted whitestart
3703,Golden-fronted woodpecker
3704,Golden-green woodpecker
3705,Golden-headed cisticola
3706,Golden-headed manakin
3707,Golden-headed quetzal
3708,Golden-hooded tanager
3709,Golden-mantled racket-tail
3710,Golden-naped barbet
3711,Golden-naped finch
3712,Golden-naped tanager
3713,Golden-naped weaver
3714,Golden-naped woodpecker
3715,Golden-olive woodpecker
3716,Golden-plumed parakeet
3717,Golden-rumped euphonia
3718,Golden-rumped flowerpecker
3719,Golden-shouldered parrot
3720,Golden-sided euphonia
3721,Golden-spangled piculet
3722,Golden-spotted ground dove
3723,Golden-tailed parrotlet
3724,Golden-tailed sapphire
3725,Golden-tailed woodpecker
3726,Golden-throated barbet
3727,Golden-tufted mountain grackle
3728,Golden-whiskered barbet
3729,Golden-winged cacique
3730,Golden-winged laughingthrush
3731,Golden-winged manakin
3732,Golden-winged parakeet
3733,Golden-winged sparrow
3734,Golden-winged sunbird
3735,Golden-winged tody-flycatcher
3736,Golden-winged warbler
3737,Goldenface
3738,Goldie's bird-of-paradise
3739,Goldie's lorikeet
3740,Goldman's warbler
3741,Goliath coucal
3742,Goliath heron
3743,Goliath imperial pigeon
3744,Gorgeous bushshrike
3745,Gorgeted puffleg
3746,Gorgeted sunangel
3747,Gorgeted wood quail
3748,Gorgeted woodstar
3749,Gosling's apalis
3750,Gosling's bunting
3751,Gough finch
3752,Gough moorhen
3753,Gould's emerald
3754,Gould's frogmouth
3755,Gould's jewelfront
3756,Gould's nightingale-thrush
3757,Gould's petrel
3758,Gould's shortwing
3759,Gould's toucanet
3760,Gouldian finch
3761,Grace's warbler
3762,Graceful honeyeater
3763,Graceful pitta
3764,Graceful prinia
3765,Gran Canaria blue chaffinch
3766,Grand Cayman thrush
3767,Grand Comoro brush warbler
3768,Grand Comoro bulbul
3769,Grand Comoro drongo
3770,Grand rhabdornis
3771,Grandala
3772,Grant's bluebill
3773,Grant's wood hoopoe
3774,Grass wren
3775,Grass-green tanager
3776,Grasshopper buzzard
3777,Grasshopper sparrow
3778,Grassland sparrow
3779,Grassland yellow finch
3780,Grauer's broadbill
3781,Grauer's cuckooshrike
3782,Grauer's swamp warbler
3783,Grauer's warbler
3784,Gray catbird
3785,Gray hawk
3786,Gray kingbird
3787,Gray thrasher
3788,Gray vireo
3789,Gray's grasshopper warbler
3790,Gray's lark
3791,Gray-barred wren
3792,Gray-crowned rosy finch
3793,Gray-headed kite
3794,Gray-lined hawk
3795,Gray-throated warbling finch
3796,Grayish baywing
3797,Great Inca finch
3798,Great Indian bustard
3799,Great Nicobar serpent eagle
3800,Great antpitta
3801,Great antshrike
3802,Great argus
3803,Great auk
3804,Great barbet
3805,Great black hawk
3806,Great black-backed gull
3807,Great blue heron
3808,Great blue turaco
3809,Great bowerbird
3810,Great bustard
3811,Great cormorant
3812,Great crested flycatcher
3813,Great crested grebe
3814,Great cuckoo-dove
3815,Great curassow
3816,Great dusky swift
3817,Great eared nightjar
3818,Great egret
3819,Great elaenia
3820,Great frigatebird
3821,Great grebe
3822,Great green macaw
3823,Great grey owl
3824,Great grey shrike
3825,Great hanging parrot
3826,Great hornbill
3827,Great horned owl
3828,Great iora
3829,Great jacamar
3830,Great kiskadee
3831,Great knot
3832,Great lizard cuckoo
3833,Great myna
3834,Great parrotbill
3835,Great potoo
3836,Great reed warbler
3837,Great rosefinch
3838,Great rufous woodcreeper
3839,Great sapphirewing
3840,Great shearwater
3841,Great shortwing
3842,Great shrike-tyrant
3843,Great skua
3844,Great slaty woodpecker
3845,Great snipe
3846,Great sparrow
3847,Great spinetail
3848,Great spotted cuckoo
3849,Great spotted kiwi
3850,Great spotted woodpecker
3851,Great stone-curlew
3852,Great swallow-tailed swift
3853,Great thrush
3854,Great tinamou
3855,Great tit
3856,Great white pelican
3857,Great woodswallow
3858,Great xenops
3859,Great-billed hermit
3860,Great-billed heron
3861,Great-billed kingfisher
3862,Great-billed mannikin
3863,Great-billed parrot
3864,Great-billed seed finch
3865,Great-tailed grackle
3866,Great-winged petrel
3867,Greater Antillean bullfinch
3868,Greater Antillean elaenia
3869,Greater Antillean grackle
3870,Greater adjutant
3871,Greater ani
3872,Greater bird-of-paradise
3873,Greater blue-eared starling
3874,Greater coucal
3875,Greater crested tern
3876,Greater double-collared sunbird
3877,Greater flameback
3878,Greater flamingo
3879,Greater flowerpiercer
3880,Greater green leafbird
3881,Greater ground robin
3882,Greater honeyguide
3883,Greater hoopoe-lark
3884,Greater kestrel
3885,Greater koa finch
3886,Greater lophorina
3887,Greater melampitta
3888,Greater necklaced laughingthrush
3889,Greater painted-snipe
3890,Greater pewee
3891,Greater prairie chicken
3892,Greater racket-tailed drongo
3893,Greater rhea
3894,Greater roadrunner
3895,Greater sage-grouse
3896,Greater sand plover
3897,Greater scaup
3898,Greater scythebill
3899,Greater short-toed lark
3900,Greater sooty owl
3901,Greater spotted eagle
3902,Greater striped swallow
3903,Greater swamp warbler
3904,Greater thornbird
3905,Greater vasa parrot
3906,Greater wagtail-tyrant
3907,Greater white-fronted goose
3908,Greater yellow finch
3909,Greater yellow-headed vulture
3910,Greater yellowlegs
3911,Greater yellownape
3912,Greater ʻamakihi
3913,Green aracari
3914,Green avadavat
3915,Green barbet
3916,Green bee-eater
3917,Green broadbill
3918,Green catbird
3919,Green cochoa
3920,Green crombec
3921,Green figbird
3922,Green hermit
3923,Green heron
3924,Green honeycreeper
3925,Green hylia
3926,Green ibis
3927,Green imperial pigeon
3928,Green iora
3929,Green jay
3930,Green jery
3931,Green junglefowl
3932,Green kingfisher
3933,Green longtail
3934,Green malkoha
3935,Green manakin
3936,Green mango
3937,Green oriole
3938,Green oropendola
3939,Green parakeet
3940,Green peafowl
3941,Green pheasant
3942,Green pygmy goose
3943,Green racket-tail
3944,Green rosella
3945,Green sandpiper
3946,Green shrike-babbler
3947,Green shrike-vireo
3948,Green thorntail
3949,Green tinkerbird
3950,Green warbler
3951,Green warbler-finch
3952,Green white-eye
3953,Green wood hoopoe
3954,Green-and-black fruiteater
3955,Green-and-gold tanager
3956,Green-and-rufous kingfisher
3957,Green-and-white hummingbird
3958,Green-backed becard
3959,Green-backed camaroptera
3960,Green-backed eremomela
3961,Green-backed firecrown
3962,Green-backed flycatcher
3963,Green-backed gerygone
3964,Green-backed hillstar
3965,Green-backed honeybird
3966,Green-backed honeyeater
3967,Green-backed kingfisher
3968,Green-backed robin
3969,Green-backed sparrow
3970,Green-backed tit
3971,Green-backed trogon
3972,Green-backed twinspot
3973,Green-backed whistler
3974,Green-backed white-eye
3975,Green-backed woodpecker
3976,Green-barred woodpecker
3977,Green-bearded helmetcrest
3978,Green-bellied hummingbird
3979,Green-billed coucal
3980,Green-billed malkoha
3981,Green-billed toucan
3982,Green-breasted bushshrike
3983,Green-breasted mango
3984,Green-breasted mountaingem
3985,Green-breasted pitta
3986,Green-capped eremomela
3987,Green-capped tanager
3988,Green-cheeked parakeet
3989,Green-chinned euphonia
3990,Green-crowned brilliant
3991,Green-crowned plovercrest
3992,Green-crowned warbler
3993,Green-eared barbet
3994,Green-faced parrotfinch
3995,Green-fronted hummingbird
3996,Green-fronted lancebill
3997,Green-headed hillstar
3998,Green-headed oriole
3999,Green-headed sunbird
4000,Green-headed tanager
4001,Green-legged partridge
4002,Green-naped tanager
4003,Green-rumped parrotlet
4004,Green-striped brushfinch
4005,Green-tailed bristlebill
4006,Green-tailed emerald
4007,Green-tailed goldenthroat
4008,Green-tailed jacamar
4009,Green-tailed sunbird
4010,Green-tailed towhee
4011,Green-tailed trainbearer
4012,Green-tailed warbler
4013,Green-thighed parrot
4014,Green-throated carib
4015,Green-throated mango
4016,Green-throated mountaingem
4017,Green-throated sunbird
4018,Green-winged pytilia
4019,Green-winged saltator
4020,Green-winged teal
4021,Greenish elaenia
4022,Greenish puffleg
4023,Greenish schiffornis
4024,Greenish tyrannulet
4025,Greenish warbler
4026,Greenish yellow finch
4027,Grenada dove
4028,Grenada flycatcher
4029,Grey antbird
4030,Grey antwren
4031,Grey apalis
4032,Grey bunting
4033,Grey bush chat
4034,Grey butcherbird
4035,Grey crested tit
4036,Grey crow
4037,Grey crowned crane
4038,Grey cuckooshrike
4039,Grey currawong
4040,Grey elaenia
4041,Grey emutail
4042,Grey falcon
4043,Grey fantail
4044,Grey francolin
4045,Grey friarbird
4046,Grey gerygone
4047,Grey go-away-bird
4048,Grey goshawk
4049,Grey grasswren
4050,Grey ground thrush
4051,Grey gull
4052,Grey heron
4053,Grey honeyeater
4054,Grey hypocolius
4055,Grey imperial pigeon
4056,Grey junglefowl
4057,Grey kestrel
4058,Grey laughingthrush
4059,Grey longbill
4060,Grey monjita
4061,Grey nightjar
4062,Grey noddy
4063,Grey parrot
4064,Grey partridge
4065,Grey peacock-pheasant
4066,Grey penduline tit
4067,Grey petrel
4068,Grey pileated finch
4069,Grey plover
4070,Grey pratincole
4071,Grey seedeater
4072,Grey shrikethrush
4073,Grey sibia
4074,Grey silky-flycatcher
4075,Grey sunbird
4076,Grey teal
4077,Grey thornbill
4078,Grey tinamou
4079,Grey tit
4080,Grey tit-flycatcher
4081,Grey treepie
4082,Grey trembler
4083,Grey wagtail
4084,Grey warbler-finch
4085,Grey waxbill
4086,Grey whistler
4087,Grey wren
4088,Grey wren-warbler
4089,Grey-and-buff woodpecker
4090,Grey-and-gold tanager
4091,Grey-and-gold warbler
4092,Grey-and-white tyrannulet
4093,Grey-backed camaroptera
4094,Grey-backed cisticola
4095,Grey-backed fiscal
4096,Grey-backed hawk
4097,Grey-backed shrike
4098,Grey-backed sparrow-lark
4099,Grey-backed storm petrel
4100,Grey-backed tachuri
4101,Grey-backed tailorbird
4102,Grey-backed thrush
4103,Grey-banded mannikin
4104,Grey-bellied antbird
4105,Grey-bellied bulbul
4106,Grey-bellied comet
4107,Grey-bellied cuckoo
4108,Grey-bellied flowerpiercer
4109,Grey-bellied hawk
4110,Grey-bellied shrike-tyrant
4111,Grey-bellied spinetail
4112,Grey-bellied tesia
4113,Grey-bellied wren-babbler
4114,Grey-breasted babbler
4115,Grey-breasted crake
4116,Grey-breasted flycatcher
4117,Grey-breasted martin
4118,Grey-breasted mountain toucan
4119,Grey-breasted parakeet
4120,Grey-breasted partridge
4121,Grey-breasted prinia
4122,Grey-breasted sabrewing
4123,Grey-breasted seedsnipe
4124,Grey-breasted spiderhunter
4125,Grey-breasted spurfowl
4126,Grey-breasted wood wren
4127,Grey-breasted woodpecker
4128,Grey-browed brushfinch
4129,Grey-brown white-eye
4130,Grey-capped cicadabird
4131,Grey-capped cuckoo
4132,Grey-capped flycatcher
4133,Grey-capped greenfinch
4134,Grey-capped hemispingus
4135,Grey-capped pygmy woodpecker
4136,Grey-capped social weaver
4137,Grey-capped tyrannulet
4138,Grey-capped warbler
4139,Grey-cheeked bulbul
4140,Grey-cheeked fulvetta
4141,Grey-cheeked green pigeon
4142,Grey-cheeked nunlet
4143,Grey-cheeked parakeet
4144,Grey-cheeked thrush
4145,Grey-cheeked tit-babbler
4146,Grey-cheeked warbler
4147,Grey-chested babbler
4148,Grey-chested dove
4149,Grey-chested greenlet
4150,Grey-chested jungle flycatcher
4151,Grey-chinned hermit
4152,Grey-chinned minivet
4153,Grey-chinned sunbird
4154,Grey-collared becard
4155,Grey-collared oriole
4156,Grey-cowled wood rail
4157,Grey-crested cacholote
4158,Grey-crested finch
4159,Grey-crested helmetshrike
4160,Grey-crowned babbler
4161,Grey-crowned crocias
4162,Grey-crowned flatbill
4163,Grey-crowned mannikin
4164,Grey-crowned prinia
4165,Grey-crowned tanager
4166,Grey-crowned tetraka
4167,Grey-crowned warbler
4168,Grey-crowned woodpecker
4169,Grey-crowned yellowthroat
4170,Grey-eared brushfinch
4171,Grey-eared honeyeater
4172,Grey-eyed bulbul
4173,Grey-eyed greenlet
4174,Grey-faced buzzard
4175,Grey-faced petrel
4176,Grey-faced tit-babbler
4177,Grey-flanked cinclodes
4178,Grey-fronted dove
4179,Grey-fronted green pigeon
4180,Grey-fronted honeyeater
4181,Grey-fronted quail-dove
4182,Grey-green fruit dove
4183,Grey-green scrubwren
4184,Grey-headed albatross
4185,Grey-headed antbird
4186,Grey-headed babbler
4187,Grey-headed batis
4188,Grey-headed bristlebill
4189,Grey-headed broadbill
4190,Grey-headed bulbul
4191,Grey-headed bullfinch
4192,Grey-headed bushshrike
4193,Grey-headed canary-flycatcher
4194,Grey-headed chachalaca
4195,Grey-headed chickadee
4196,Grey-headed cuckooshrike
4197,Grey-headed dove
4198,Grey-headed fish eagle
4199,Grey-headed fruit dove
4200,Grey-headed goshawk
4201,Grey-headed greenbul
4202,Grey-headed gull
4203,Grey-headed honeyeater
4204,Grey-headed imperial pigeon
4205,Grey-headed kingfisher
4206,Grey-headed lapwing
4207,Grey-headed lovebird
4208,Grey-headed mannikin
4209,Grey-headed nigrita
4210,Grey-headed oliveback
4211,Grey-headed parakeet
4212,Grey-headed parrotbill
4213,Grey-headed piprites
4214,Grey-headed robin
4215,Grey-headed silverbill
4216,Grey-headed spinetail
4217,Grey-headed sunbird
4218,Grey-headed swamphen
4219,Grey-headed tanager
4220,Grey-headed warbler
4221,Grey-headed woodpecker
4222,Grey-hooded attila
4223,Grey-hooded bush tanager
4224,Grey-hooded flycatcher
4225,Grey-hooded fulvetta
4226,Grey-hooded parakeet
4227,Grey-hooded parrotbill
4228,Grey-hooded sierra finch
4229,Grey-hooded sunbird
4230,Grey-hooded warbler
4231,Grey-hooded white-eye
4232,Grey-legged tinamou
4233,Grey-mantled wren
4234,Grey-naped antpitta
4235,Grey-necked bunting
4236,Grey-necked rockfowl
4237,Grey-olive greenbul
4238,Grey-rumped swallow
4239,Grey-rumped swift
4240,Grey-rumped swiftlet
4241,Grey-rumped treeswift
4242,Grey-sided bush warbler
4243,Grey-sided flowerpecker
4244,Grey-sided laughingthrush
4245,Grey-sided scimitar babbler
4246,Grey-sided thrush
4247,Grey-streaked flycatcher
4248,Grey-streaked honeyeater
4249,Grey-striped spurfowl
4250,Grey-tailed mountaingem
4251,Grey-tailed piha
4252,Grey-tailed tattler
4253,Grey-throated babbler
4254,Grey-throated barbet
4255,Grey-throated chat
4256,Grey-throated leaftosser
4257,Grey-throated martin
4258,Grey-throated rail
4259,Grey-throated sunbird
4260,Grey-throated tit-flycatcher
4261,Grey-throated warbler
4262,Grey-throated white-eye
4263,Grey-winged Inca finch
4264,Grey-winged blackbird
4265,Grey-winged cotinga
4266,Grey-winged francolin
4267,Grey-winged robin-chat
4268,Grey-winged trumpeter
4269,Greyish eagle-owl
4270,Greyish miner
4271,Greyish mourner
4272,Greyish piculet
4273,Greyish saltator
4274,Greylag goose
4275,Griffon vulture
4276,Grimwood's longclaw
4277,Groove-billed ani
4278,Groove-billed toucanet
4279,Grosbeak starling
4280,Ground cuckooshrike
4281,Ground tit
4282,Ground woodpecker
4283,Groundscraper thrush
4284,Growling riflebird
4285,Guadalcanal dwarf kingfisher
4286,Guadalcanal honeyeater
4287,Guadalcanal thrush
4288,Guadalupe caracara
4289,Guadalupe junco
4290,Guadalupe murrelet
4291,Guadalupe storm petrel
4292,Guadeloupe woodpecker
4293,Guaiabero
4294,Guaiquinima whitestart
4295,Guam flycatcher
4296,Guam kingfisher
4297,Guam rail
4298,Guanay cormorant
4299,Guatemalan pygmy owl
4300,Guatemalan tyrannulet
4301,Guayaquil woodpecker
4302,Guianan cock-of-the-rock
4303,Guianan gnatcatcher
4304,Guianan puffbird
4305,Guianan red cotinga
4306,Guianan schiffornis
4307,Guianan streaked antwren
4308,Guianan toucanet
4309,Guianan trogon
4310,Guianan tyrannulet
4311,Guianan warbling antbird
4312,Guianan woodcreeper
4313,Guinea turaco
4314,Guira cuckoo
4315,Guira tanager
4316,Gull-billed tern
4317,Gundlach's hawk
4318,Gunnison grouse
4319,Gurney's eagle
4320,Gurney's pitta
4321,Gurney's sugarbird
4322,Guttulate foliage-gleaner
4323,Gyrfalcon
4324,Güldenstädt's redstart
4325,Hadada ibis
4326,Hainan blue flycatcher
4327,Hainan leaf warbler
4328,Hainan partridge
4329,Hainan peacock-pheasant
4330,Hair-crested drongo
4331,Hairy woodpecker
4332,Hairy-backed bulbul
4333,Hairy-breasted barbet
4334,Hairy-crested antbird
4335,Half-collared kingfisher
4336,Half-collared sparrow
4337,Hall's babbler
4338,Halmahera boobook
4339,Halmahera cuckooshrike
4340,Halmahera flowerpecker
4341,Halmahera paradise-crow
4342,Halmahera swiftlet
4343,Hamerkop
4344,Hammond's flycatcher
4345,Handsome flycatcher
4346,Handsome fruiteater
4347,Handsome spurfowl
4348,Handsome sunbird
4349,Hangnest tody-tyrant
4350,Happy wren
4351,Hardhead
4352,Harlequin antbird
4353,Harlequin duck
4354,Harlequin quail
4355,Harpy eagle
4356,Harris's hawk
4357,Harris's sparrow
4358,Hartert's camaroptera
4359,Hartert's leaf warbler
4360,Hartlaub's babbler
4361,Hartlaub's bustard
4362,Hartlaub's duck
4363,Hartlaub's gull
4364,Hartlaub's spurfowl
4365,Hartlaub's turaco
4366,Harwood's spurfowl
4367,Hauxwell's thrush
4368,Hawaii mamo
4369,Hawaiian coot
4370,Hawaiian crow
4371,Hawaiian duck
4372,Hawaiian hawk
4373,Hawaiian petrel
4374,Hawaiian rail
4375,Hawaiʻi creeper
4376,Hawaiʻi ʻakepa
4377,Hawaiʻi ʻamakihi
