,Common Name,Kingdom,Phylum,Class,Order,Family,Binomial Name,Link,Description
0,Himalayan Snowcock,Animalia,Chordata,Aves,Galliformes,Phasianidae,Tetraogallus himalayensis,https://ebird.org/species/himsno,"A hulking game bird of rocky mountain slopes and cliffsides. Native to the Himalayas and adjacent mountain ranges, but has also been introduced in the Ruby Mountains of Nevada. Gray overall with patchy brown streaking on the breast and two dark brown lines running down the neck. Can be somewhat tame in protected areas, coming down to monasteries for food, especially during the winter."
0,Himalayan Swiftlet,Animalia,Chordata,Aves,Caprimulgiformes,Apodidae,Aerodramus brevirostris,https://ebird.org/species/himswi2,"Gray-brown swiftlet with a pale gray rump and a squared-off tail. The westernmost ranging species in the genus and the only member throughout much of its range. Smaller than most other swifts in range except for House Swift, which is black overall with a sharp white rump and throat. Tends to travel in small to medium-sized flocks, often swooping low over bodies of water. Builds dark bowl-shaped nests in closely-clustered colonies under rocky overhangs, in caves, and in old buildings. Gives clicking calls and twitters, especially when near colonies."
0,Himalayan Thrush,Animalia,Chordata,Aves,Passeriformes,Turdidae,Zoothera salimalii,https://ebird.org/species/himthr1,"A mysterious and range-restricted thrush the color of rich caramel. Dark brown above with densely black-scaled underparts, white eye-ring, and uniform upperparts. Extremely similar to Sichuan and Alpine Thrushes; averages darker above, heavier-billed, and stockier-looking. Breeds in eastern Himalayan forests at around 3000-4000 meters; winters down to around 1450 meters. Gives a typical ringing, melodic thrush song."
0,Himalayan Woodpecker,Animalia,Chordata,Aves,Piciformes,Picidae,Dendrocopos himalayensis,https://ebird.org/species/himwoo1,"A relatively large woodpecker with a black back, a white patch on the shoulders, and white spots on the flight feathers. A distinctive black stripe runs around the ears to the base of the bill. The top of the male’s head is red, while the female’s is black. Usually solitary or in pairs, searching for invertebrates along the trunks of trees in oak, pine, and mixed forests. Calls include metallic grating notes, a single-noted “chuck,” and short, rapid rolls of drumming."
0,Hinde's Pied-Babbler,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides hindei,https://ebird.org/species/hipbab1,"A dark babbler with abundant scaly markings and red-orange eyes. The exact pattern and coloration are extremely variable. The underparts can be mostly black with white scaling, or mostly white with dark scaling. There is often rufous on the rump and undertail, and sometimes elsewhere. Found very locally at middle elevations in central Kenya, in thickets, remnant natural forest, and scrub dominated by exotic species. Almost always in small groups, which feed by hopping across the ground. Easily separated from other babblers in its range by the abundant and variable scaling. Usually located by the raspy babbling call, typically given by a whole group in chorus."
0,Hispaniolan Crossbill,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Loxia megaplaga,https://ebird.org/species/hiscro,"A gregarious species of montane pine forests. This species can be deceptively hard to find when not calling, despite its bright colors and tendency to travel in flocks of up to twenty. Note that the namesake crossed bill can be hard to see. Males are clothed in red and bear bright white wingbars. The dull yellow-olive female can be separated from other species by its bold white wingbars and structure: the bill is stout and the tail is short and notched. Call is loud “djit, djit.” Its song is a soft series of warblings and trills."
0,Hispaniolan Emerald,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Riccordia swainsonii,https://ebird.org/species/hiseme1,"An inhabitant of moist montane woodlands including coffee plantations. The long-tailed male is distinctively entirely iridescent green and the base of the bill is red. The female is metallic green above, dingy white below, and has a relatively long, forked tail. The Antillean Mango is shorter tailed (wings just about even with tail tip when perched) and has a distinctly down-curved bill. The Vervain Hummingbird is much smaller and shorter billed than the Hispaniolan Emerald. Most common vocalization is a sharp “tic,” most often given in a prolonged series at about five “tics” per second."
0,Hispaniolan Lizard-Cuckoo,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Coccyzus longirostris,https://ebird.org/species/hislic1,"An impressive long-tailed species of wooded habitats including shade coffee plantations. Typically found foraging in dense vegetation from understory to canopy; can be found sunning in the open at first light with its tail spread. Note this species long straight narrow bill, brilliant red eyering, gray chest, and buff-orange belly. The Bay-breasted Cuckoo is similarly shaped but is larger with a maroon chest and short curved bill. The Mangrove Cuckoo is smaller with a smaller curved bill and a black mask. Secretive, but not shy, this species is often first detected by its voice: a long, rapid, ratcheting “keh-keh-keh…” Also gives a low “craaa” and a sharp “chek.”"
0,Hispaniolan Oriole,Animalia,Chordata,Aves,Passeriformes,Icteridae,Icterus dominicensis,https://ebird.org/species/graori1,"A sleek forest bird that sometimes ventures into gardens and parks in search of flowers and fruit; prefers areas with palms. The adult is distinctive—clothed in black except for patches of yellow on lower belly, shoulders, and rump. No similar species occur within its range. Immatures are muddled yellow, orange, and olive, developing adult plumage over the course of a year. This plumage resembles that of female and young Baltimore Orioles, a scarce migrant and winter visitor to Hispaniola. Similarly attired Baltimore Orioles can be distinguished by their orange underparts and white wingbars. The song is a rapid jumble of squeaky and metallic notes. Calls include a buzzy “jrrrt” and a metallic “zhwee.”"
0,Hispaniolan Parakeet,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacara chloropterus,https://ebird.org/species/hispar,"A sleek, medium-large, gregarious species of woodlands that sometimes ventures into agricultural and urban areas. Its overall green plumage, long, pointed tail, and stout bill eliminate all other species in range. In overflight, it often appears green with a red slash on each forewing. Most common call is a series of squeaks that takes on a twittering quality when given by an excited flock."
0,Hispaniolan Pewee,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Contopus hispaniolensis,https://ebird.org/species/hispew1,"A small drab inhabitant of woodlands including orchards and coffee plantations; typically “flycatches” from a low perch and returns to the same perch. This species is perhaps most notable in its lack of field marks, including lack of wingbars and facial markings. The Stolid Flycatcher is much larger and has wingbars and the Greater Antillean Elaenia has bold wingbars and a dull eyering. Rather unvocal for a pewee; most common call is a repeated mellow “pip”."
0,Hispaniolan Woodpecker,Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes striatus,https://ebird.org/species/hiswoo1,"A noisy and gregarious woodpecker that inhabits most wooded habitats. It is a striking species with a bold yellow-and-black barred back, a red crown, and a gray face with staring yellow eye. In flight, note the bright red rump. No similar species occur in its range. Vocalizations include a squeaky ""wick, wick, wick, wick…"", a sputtering ""du-du-du-du-du..."", and a squeaky, sometimes drawn out, whinny."
0,Hoary Puffleg,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Haplophaedia lugens,https://ebird.org/species/hoapuf1,"Dull hummingbird restricted to mid-elevation Andean cloud forest in northwestern Ecuador and western Colombia. Mostly green, but underparts are grayer with white scaling; also note coppery tinge to crown and rump. White leg puffs are usually conspicuous on male, but they are much smaller on female and immature and can be concealed behind belly feathers. Scarce; usually encountered feeding low inside forest, often near streams."
0,Hoatzin,Animalia,Chordata,Aves,Opisthocomiformes,Opisthocomidae,Opisthocomus hoazin,https://ebird.org/species/hoatzi1,"Large, dumpy bird found around lake edges and slow-moving streams. Head looks too small for its large brown body. Its orange mohawk, blue facial skin, and stubby bill make this bird extremely distinctive. Usually found in groups or pairs. Moves clumsily around waterside vegetation, making loud huffing noises."
0,Hodgson's Frogmouth,Animalia,Chordata,Aves,Caprimulgiformes,Podargidae,Batrachostomus hodgsoni,https://ebird.org/species/hodfro1,"Cryptic, uncommon nightbird of evergreen and mixed foothill and montane forests (900-2000 meters). Both sexes have dappled lichen-like plumage, the male grayish, female rusty brown. Silent birds are best distinguished from other small frogmouths by range, habitat, elevation, and bird’s comparatively small size. Song a long, haunting whistle, given repeatedly in series."
